case,cores,status,seconds,single,makespan,speedup,added_copy_bytes,used_cores,official_evaluations,selected,plan,error
case_087,2,ok,146.64547562599182,3974071.0,1985234,2.0018148994022873,9999360,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_087_2core.json,
case_087,3,ok,139.72323942184448,3974071.0,1385253,2.8688412874760063,10722816,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_087_3core.json,
case_087,4,ok,121.69933342933655,3974071.0,1069661,3.715262125103187,11796480,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_087_4core.json,
case_087,5,ok,113.36865520477295,3974071.0,888504,4.472766582930409,11773440,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_087_5core.json,
case_088,2,ok,2.1346912384033203,243623.0,142065,1.7148699538943442,2032510,2,3,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_088_2core.json,
case_088,3,ok,2.341414451599121,243623.0,103130,2.3622903131969357,2139714,3,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_088_3core.json,
case_088,4,ok,2.423182249069214,243623.0,83846,2.905600744221549,2138946,4,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_088_4core.json,
case_088,5,ok,1.8211772441864014,243623.0,78534,3.1021341075203095,2124724,5,2,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_088_5core.json,
case_089,2,ok,2.1056649684906006,693092.0,346832,1.998350786547954,238720,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_089_2core.json,
case_089,3,ok,1.2963752746582031,693092.0,243614,2.8450417463692563,477440,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_089_3core.json,
case_089,4,ok,1.1161446571350098,693092.0,178160,3.8902784014369107,716160,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_089_4core.json,
case_089,5,ok,0.9869198799133301,693092.0,147432,4.701096098540344,954880,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_089_5core.json,
case_090,2,ok,1.0228440761566162,1178363.0,506285,2.3274697057981175,5437632,2,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_090_2core.json,
case_090,3,ok,0.757835865020752,1178363.0,395019,2.98305397968199,5182656,3,2,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_090_3core.json,
case_090,4,ok,0.7559628486633301,1178363.0,395019,2.98305397968199,5182656,3,2,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_090_4core.json,
case_090,5,ok,0.7377464771270752,1178363.0,395019,2.98305397968199,5182656,3,2,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_090_5core.json,
case_091,2,ok,25.089386701583862,9186769.0,4512626,2.035792241590595,97259008,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_091_2core.json,
case_091,3,ok,31.624235153198242,9186769.0,3018910,3.0430748183947185,97259008,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_091_3core.json,
case_091,4,ok,125.49463987350464,9186769.0,2297253,3.9990236164671455,83760640,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_091_4core.json,
case_091,5,ok,44.89881229400635,9186769.0,1860485,4.9378355643824055,95863832,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_091_5core.json,
case_092,2,ok,3.745654582977295,4815554.0,2165742,2.2235123112540642,15746208,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_092_2core.json,
case_092,3,ok,6.517900705337524,4815554.0,1416984,3.398453334688324,11602112,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_092_3core.json,
case_092,4,ok,4.104618310928345,4815554.0,1112442,4.328813547133244,15746208,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_092_4core.json,
case_092,5,ok,5.4460129737854,4815554.0,903465,5.330094690995224,17607008,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_092_5core.json,
case_093,2,ok,0.19318413734436035,74205.0,37827,1.9616940280751844,8192,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_093_2core.json,
case_093,3,ok,0.1569669246673584,74205.0,25103,2.956021192686133,16384,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_093_3core.json,
case_093,4,ok,0.16090989112854004,74205.0,19779,3.751706355225239,24576,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_093_4core.json,
case_093,5,ok,0.16543102264404297,74205.0,15876,4.674036281179139,32768,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_093_5core.json,
case_094,2,ok,0.25598883628845215,94892.0,47889,1.9814988828332185,447568,2,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_094_2core.json,
case_094,3,ok,0.2662932872772217,94892.0,32871,2.8867999148185333,447568,3,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_094_3core.json,
case_094,4,ok,0.2751436233520508,94892.0,25745,3.6858419110506895,415312,4,2,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_094_4core.json,
case_094,5,ok,0.17405080795288086,94892.0,22187,4.276918916482625,295200,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_094_5core.json,
case_095,2,ok,2.8366451263427734,2084853.0,1042890,1.9991111238960964,0,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_095_2core.json,
case_095,3,ok,1.8301405906677246,2084853.0,695775,2.9964471273040854,0,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_095_3core.json,
case_095,4,ok,1.3779499530792236,2084853.0,524422,3.9755254356224565,0,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_095_4core.json,
case_095,5,ok,1.1705834865570068,2084853.0,420852,4.953886401870491,0,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_095_5core.json,
case_096,2,ok,0.3587605953216553,84194.0,44939,1.8735174347448764,791244,2,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_096_2core.json,
case_096,3,ok,0.40038585662841797,84194.0,30996,2.7162859723835333,766716,3,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_096_3core.json,
case_096,4,ok,0.2977333068847656,84194.0,26984,3.120145271271865,78336,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_096_4core.json,
case_096,5,ok,0.2927725315093994,84194.0,26984,3.120145271271865,78336,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_096_5core.json,
case_097,2,ok,1.998654842376709,11491509.0,5159216,2.2273750507829098,21299200,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_097_2core.json,
case_097,3,ok,4.704468250274658,11491509.0,3502708,3.2807499226312897,31391744,3,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_097_3core.json,
case_097,4,ok,1.8827521800994873,11491509.0,2581820,4.4509334500468665,21299200,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_097_4core.json,
case_097,5,ok,2.1707286834716797,11491509.0,2101032,5.469459294289663,24707072,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_097_5core.json,
case_098,2,ok,0.34005022048950195,177430.0,89756,1.9768037791345425,0,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_098_2core.json,
case_098,3,ok,1.1317460536956787,177430.0,81596,2.1744938477376343,1123828,3,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_098_3core.json,
case_098,4,ok,0.787165641784668,177430.0,68196,2.6017654994427826,1099190,4,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_098_4core.json,
case_098,5,ok,0.800215482711792,177430.0,59377,2.9881940818835577,1066460,5,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_098_5core.json,
case_099,2,ok,2.410632610321045,1622999.0,802359,2.0227840654868956,16035840,2,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_099_2core.json,
case_099,3,ok,2.9807984828948975,1622999.0,536004,3.027960612234237,16035840,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_099_3core.json,
case_099,4,ok,3.68249773979187,1622999.0,404906,4.008335267938731,16035840,4,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_099_4core.json,
case_099,5,ok,7.299997091293335,1622999.0,338055,4.800990963008978,10616832,5,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_099_5core.json,
case_100,2,ok,0.4608426094055176,151223.0,77100,1.9613878080415046,993328,2,2,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_100_2core.json,
case_100,3,ok,0.3737359046936035,151223.0,57811,2.6158170590372074,72192,3,1,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_100_3core.json,
case_100,4,ok,0.7416267395019531,151223.0,54746,2.762265736309502,827532,4,3,v14_conservative,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_100_4core.json,
case_100,5,ok,0.6935691833496094,151223.0,53927,2.804216811615703,925712,5,3,seed_plan,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V14_cluster_all/V14_cluster_allcase_plans/case_100_5core.json,
