case,cores,status,seconds,single,makespan,speedup,selected,plan,error
case_037,5,ok,4.486536026000977,210001,43800,4.794543378995434,wcc_active5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_037_5core.json,
case_038,5,ok,211.03975534439087,1364555,280919,4.857467811006019,wcc_active5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_038_5core.json,
case_039,5,ok,178.2717089653015,1435262,395323,3.6306058590064327,wcc_active4,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_039_5core.json,
case_040,5,ok,51.88489389419556,253454,79585,3.1846956084689326,r4_gate025_pack20_reassign_a1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_040_5core.json,
case_041,5,ok,1578.5208117961884,6003957,1189466,5.047607077461651,r1_reassign_slackprio_0.1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_041_5core.json,
case_042,5,ok,137.1558403968811,1686740,347432,4.854878076861084,r3_gate025_slackpack_reassign01,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_042_5core.json,
case_043,5,ok,287.46965742111206,677656,175465,3.8620579602769785,r2_gate025_plus_reassign_0.1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_043_5core.json,
case_044,5,ok,22.782392978668213,154407,67155,2.2992628992628994,v7_active3_strong96+task_sa_b0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_044_5core.json,
case_045,5,ok,7.528676271438599,125614,26164,4.801024308209754,wcc_active5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_045_5core.json,
case_046,5,ok,16.21678400039673,276455,113635,2.432833193998328,v7_active3_strong96+task_sa_b0.5+task_gsa_b0.02,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_046_5core.json,
case_047,5,ok,544.8919589519501,326508,127261,2.5656564069117795,r4_gate025_pack20_reassign_a1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_047_5core.json,
case_048,5,ok,22.280678749084473,222220,110850,2.0046910239061795,level_aggressive_160_20,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_048_5core.json,
case_049,5,ok,83.36554026603699,196276,53152,3.692730282962071,r4_gate025_pack20_reassign_a1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_049_5core.json,
case_050,5,ok,90.93630981445312,149690,42797,3.4976750706825244,r4_gate025_pack12_reassign_a01,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_050_5core.json,
case_051,5,ok,12.544933080673218,607628,259993,2.337093690983988,reassign_0.1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_051_5core.json,
case_052,5,ok,11.034669160842896,180301,38734,4.654851035266175,r1_slackpack_aggressive_160_20,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_052_5core.json,
case_053,5,ok,423.6213610172272,1472686,408851,3.60201149073868,r2_gate025_plus_slackpack_aggressive_160_20,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_053_5core.json,
case_054,5,ok,714.6709787845612,815051,235875,3.4554361420243773,level_aggressive_160_20,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_054_5core.json,
case_055,5,ok,11.866541147232056,118835,25420,4.67486231313926,r4_gate025_pack12_reassign_a01,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_055_5core.json,
case_056,5,ok,195.59188675880432,277285,77661,3.570453638248284,level_aggressive_160_20,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_056_5core.json,
case_057,5,ok,7.412918329238892,59726,13979,4.272551684669862,r4_gate025_pack12_reassign_a01,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_057_5core.json,
case_058,5,ok,651.0150549411774,4539717,994965,4.562690144879468,level_strong_256_10,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_058_5core.json,
case_059,5,ok,23.117335081100464,829473,150782,5.501140719714555,wcc_active5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_059_5core.json,
case_060,5,ok,171.65033340454102,888789,172430,5.154491677782288,r3_gate025_slackpack_reassign01,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_060_5core.json,
case_061,5,ok,16.917373418807983,77191,19964,3.8665097174914846,r1_reassign_slackprio_0.1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_061_5core.json,
case_062,5,ok,546.4718492031097,2854809,589567,4.842213013957701,r1_slackpack_strong_256_10,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_062_5core.json,
case_063,5,ok,95.62615895271301,1070397,226593,4.723874965246058,reassign_0.1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_063_5core.json,
case_064,5,ok,21.012340307235718,19116,10267,1.8618876010519139,v7_micro64_b40,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_064_5core.json,
case_065,5,ok,6.264007091522217,53068,12156,4.365580783152352,wcc_active5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_065_5core.json,
case_066,5,ok,149.87140560150146,359070,94365,3.805118423144174,r4_gate025_pack20_reassign_a1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_066_5core.json,
case_067,5,ok,103.79643940925598,63834834,13456435,4.743814687916971,r1_reassign_slackprio_0.1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_067_5core.json,
case_068,5,ok,129.61847448349,362095,117781,3.074307401023934,r2_gate025_plus_slackpack_aggressive_160_20,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_068_5core.json,
case_069,5,ok,28.90987801551819,25144,9788,2.5688598283612585,reassign_0.1+task_sa_b0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_069_5core.json,
case_070,5,ok,12.594931364059448,117300,27664,4.240167727009832,wcc_active5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_070_5core.json,
case_071,5,ok,20.984182834625244,18919,9809,1.9287389132429402,reassign_0.1+task_sa_b0,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_071_5core.json,
case_072,5,ok,5877.446798801422,23897828,4735152,5.046897755341328,reassign_0.1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_072_5core.json,
case_073,5,ok,66.3770170211792,10081626,2961745,3.4039480103790165,reassign_0.1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_073_5core.json,
case_074,5,ok,87.67469048500061,1682239,334761,5.0251940936966975,r1_slackpack_aggressive_160_20,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_074_5core.json,
case_075,5,ok,185.19501042366028,1441809,364432,3.9563183255037977,reassign_0.1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_075_5core.json,
case_076,5,ok,9169.855599164963,6185113,1236208,5.003294752986553,r1_slackpack_aggressive_160_20,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_076_5core.json,
case_077,5,ok,96.6539580821991,495320,109162,4.537476411205365,r4_gate025_pack12_reassign_a01,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_077_5core.json,
case_078,5,ok,6.601154088973999,2296143,549277,4.180300649763234,frontier6,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_078_5core.json,
case_079,5,ok,1114.2618989944458,31052251,5908912,5.255155433013726,r1_slackpack_strong_256_10,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_079_5core.json,
case_080,5,ok,12.906324625015259,292138,100325,2.9119162721156244,wcc_active3,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_080_5core.json,
case_081,5,ok,34.20496201515198,151795,30943,4.905632937982743,wcc_active5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_081_5core.json,
case_082,5,ok,78.24885416030884,721041,229164,3.146397339896319,level_aggressive_96_30,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_082_5core.json,
case_083,5,ok,41.41353416442871,1057993,269906,3.9198572836468992,reassign_0.1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_083_5core.json,
case_084,5,ok,107.65387630462646,2507412,503472,4.98024120507198,wcc_active5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_084_5core.json,
case_085,5,ok,926.3955354690552,3187899,862000,3.698258700696056,r1_slackgate_aggressive_160_20,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_085_5core.json,
case_086,5,ok,114.72757291793823,118403,66443,1.7820236894781993,reassign_3,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_086_5core.json,
case_087,5,ok,2450.2684988975525,3974071,888504,4.472766582930409,wcc_active5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_087_5core.json,
case_088,5,ok,65.17382264137268,243623,78803,3.0915447381444867,r4_gate025_pack12_reassign_a01,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_088_5core.json,
case_089,5,ok,33.853675365448,693092,147432,4.701096098540344,wcc_active5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_089_5core.json,
case_090,5,ok,17.04041051864624,1178363,396391,2.972728946923618,v7_active3_strong96,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_090_5core.json,
case_091,5,ok,8327.07849240303,9186769,1860485,4.9378355643824055,reassign_0.1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_091_5core.json,
case_092,5,ok,688.1050283908844,4815554,903465,5.330094690995224,level_strong_256_10,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_092_5core.json,
case_093,5,ok,2.2472479343414307,74205,15876,4.674036281179139,wcc_active5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_093_5core.json,
case_094,5,ok,6.732004404067993,94892,22187,4.276918916482625,clusterphase_aggressive_64_0.2,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_094_5core.json,
case_095,5,ok,23.341021060943604,2084853,420852,4.953886401870491,wcc_active5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_095_5core.json,
case_096,5,ok,21.336618900299072,84194,26984,3.120145271271865,wcc_active4,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_096_5core.json,
case_097,5,ok,131.67096662521362,11491509,2101032,5.469459294289663,level_aggressive_160_20,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_097_5core.json,
case_098,5,ok,18.480865478515625,177430,59377,2.9881940818835577,level_strong_256_10,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_098_5core.json,
case_099,5,ok,223.61202144622803,1622999,338055,4.800990963008978,wcc_active5,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_099_5core.json,
case_100,5,ok,28.47270965576172,151223,53927,2.804216811615703,level_aggressive_160_20+task_gsa_b0.1+r1_edgegsa_b0.1,/mnt/165d5ea0-c4bf-423a-a83b-e5fb727cf65f/lw/A/V10_result/V10_final_2-3-4-5core_allcase_plans/case_100_5core.json,
